id,LONGITUDE,LATITUDE
Q135,604902.6560618302,4513230.213175344
Q135,604997.5393386178,4513327.706280706
Q135,599907.56110109,4515834.467635329
Q135,600000.8480178581,4515858.247205761
Q135,600011.034300343,4515874.128433299
Q135,599624.8909310899,4516006.934446742
Q135,600256.0803074329,4515769.832700982
Q135,600265.361789628,4515776.997088445
Q135,600319.2134318689,4515808.687873847
Q135,600197.8174396066,4515813.422202026
Q135,599337.301732547,4516181.546938095
Q135,599713.0385940919,4515989.428282835
Q135,599746.4387111453,4515988.418409731
Q135,599349.1521548647,4516054.578105577
Q135,599557.0744686413,4516001.1002927385
Q135,599350.327637212,4516053.951508002
Q135,599350.327637212,4516053.951508002
Q135,599360.7525000353,4516056.910128415
Q135,599429.9427167093,4516117.691040642
Q135,599434.1012255443,4516126.633322184
Q135,600728.0201631119,4515681.162668374
Q135,600752.4374948099,4515669.60739681
Q135,601471.7532318949,4515663.350960025
Q135,601165.326719887,4515673.298561333
Q135,601249.8759621792,4515679.654096092
Q135,601556.0297604313,4515697.706097667
Q135,601448.2231077447,4515702.571055395
Q135,601172.9721823762,4515705.163235413
Q135,601353.8444190633,4515732.133327644
Q135,601627.863770019,4515762.80468994
Q135,601111.5009114378,4515715.57097601
Q135,601210.5270109572,4515732.284224007
Q135,600462.7011618325,4515729.81085026
Q135,600629.6818296176,4515716.995269571
Q135,600862.5236524728,4515729.159627989
Q135,600886.2206444835,4515751.607056595
Q135,600433.683770706,4515788.712224435
Q135,602055.4412788177,4515989.9977330705
Q135,602242.3568167988,4516061.40438609
Q135,602240.5431825002,4516021.263783635
Q135,601780.1786664539,4515774.379935019
Q135,601819.7524384212,4515762.358678282
Q135,601691.8051106485,4515765.27812341
Q135,601889.3192218835,4515893.400667998
Q135,602590.9770536758,4516108.41978428
Q135,602578.352117432,4516124.992999673
Q135,602566.7178937009,4516034.635102519
Q135,602617.0134674876,4516080.360280722
Q135,604848.4912468179,4512916.926523121
Q135,604858.4098852309,4513005.635580915
Q135,604950.0326261647,4512983.019070888
Q135,605098.0095480094,4513128.64708015
Q135,604980.6602497256,4513060.438370364
Q135,605076.5769052962,4513107.165510034
Q135,604889.8330927842,4513199.835467307
Q135,604818.616727842,4513226.797328009
Q135,604828.1799388466,4513110.853943976
Q135,604743.5260284966,4513315.094312199
Q162I,605408.4348320644,4494268.746994729
Q162I,605396.5010206451,4494299.996730642
Q162I,605656.5047470786,4494346.5621116515
Q162J,606110.1774153576,4494568.363914736
Q162J,605787.9419553251,4494453.449536209
Q162J,605743.4520608041,4494554.528777264
Q162J,606079.210367317,4494620.1592214275
Q162J,605683.7906225176,4494462.5105497455
Q162J,605683.7906225176,4494462.5105497455
Q162J,602735.6754736957,4493958.566224377
Q162J,603035.1176878513,4494026.964314496
Q162J,603335.3333703947,4494093.256861747
Q162J,603640.0664024658,4494121.631269261
Q162J,603947.4543867857,4494127.721066283
Q162J,604254.842614581,4494133.810806236
Q162J,604560.6766117291,4494164.593410474
Q162J,604866.4022883662,4494197.100661103
Q162J,605172.1282167141,4494229.607897815
Q162J,605477.8543974522,4494262.115120824
Q162J,605668.6960769108,4494393.1846966995
Q162J,605953.4726814769,4494504.410855105
Q162J,606244.0027933734,4494604.1417970015
Q162J,606267.2339109652,4494525.075097676
Q162J,605979.1025783726,4494462.209729468
Q162J,605746.7313381755,4494313.5395335695
Q162J,605535.604433556,4494098.527022007
Q162J,605229.4474190967,4494070.364880121
Q162J,604922.648920602,4494086.238062655
Q162J,604615.8017538687,4494105.466756892
Q162J,604309.355984195,4494103.9884740515
Q162J,604158.8818105109,4494093.061186909
Q162J,603987.095968436,4494071.933557626
Q162J,603755.5154799994,4494019.298639042
Q162J,603481.3300304352,4493948.276378631
Q162J,603178.9493895362,4493905.967512426
Q162J,602882.3097486628,4493825.165400255
Q162J,602585.6703475274,4493744.363351028
Q162J,602475.3679392964,4493715.323477965
Q162J,602303.8400467966,4493603.670574754
Q162J,602095.7229970396,4493570.483192629
Q162J,601903.0920651207,4493562.042649781
Q162J,601752.4215369244,4493527.000677133
Q162J,601598.4649180303,4493475.999111341
Q162J,601578.7287091797,4493560.239071067
Q162J,601876.0855151645,4493638.356502799
Q162J,602173.4425601453,4493716.473991637
Q162J,602461.636873287,4493819.276549382
Q163,601461.5441747456,4493409.887370841
Q163,601272.6608503003,4493320.255654593
Q163,601083.1213052599,4493294.679307286
Q163,600887.5296237575,4493296.44686571
Q163,600786.0604628428,4493278.71305501
Q163,600656.6981700559,4493169.730261052
Q163,600419.977853068,4493210.315594354
Q163,600137.0786208881,4493098.204376284
Q163,599854.1796006628,4492986.093264811
Q163,599571.2807920901,4492873.982259312
Q163,599288.3821948663,4492761.871359161
Q163,599025.2913031422,4492729.454616128
Q163,599257.9272037242,4492819.293017707
Q163,599541.4613561135,4492929.786677127
Q163,599824.995720907,4493040.280439523
Q163,600108.5302984174,4493150.774305519
Q163,600392.0650889579,4493261.268275728
Q163,600617.6452609767,4493301.543655696
Q163,600813.8915533012,4493389.878283393
Q163,601100.5981201053,4493477.34325365
Q163,601402.8780765904,4493512.389221107
Q163,601419.7752938671,4493529.556144679
Q163,601131.7332420286,4493495.911541344
Q163,600852.3114120574,4493429.740916767
Q163,600693.613885576,4493367.474647114
Q163,600951.2934283296,4493499.690730255
Q163,601239.0848898421,4493535.414431714
Q165,596831.6348095136,4501610.810469334
Q165,596641.5307669347,4501417.2454943005
Q165,596420.3948288113,4501204.7676309245
Q165,596336.9864847583,4501289.118461621
Q165,596500.8160382169,4501397.727491768
Q165,596561.6185598723,4501541.859216009
Q165,596739.2899180652,4501585.584485325
Q165,596782.0572744947,4501622.146094791
Q165,596636.794012267,4501576.52462986
Q165,596468.5145195026,4501508.619395149
Q165,596418.6554195212,4501347.085236528
Q165,596289.6867676761,4501462.821163783
Q165,596492.6576102198,4501613.897326126
Q165,596791.2601321959,4501683.786968816
Q165,596331.9013420844,4501405.948793255
Q165,596188.2719955582,4501454.649445115
Q165,596288.4940418176,4501560.1040331675
Q165,596649.6338237276,4501962.320392725
Q165,596562.0955127703,4501911.1532828435
Q165,596577.0422255561,4502037.53704489
Q219,601727.4087686391,4494042.762389562
Q219,600817.0491926245,4493990.375533704
Q219,600816.5621705938,4494002.875030303
Q219,600864.6491081594,4494059.882099908
Q219,600737.1964468576,4494012.734857551
Q219,604097.0916912116,4494484.013152273
Q219,604229.9233447119,4494598.707745046
Q219,604456.2907356552,4494745.14772553
Q219,604397.0880476031,4494703.914685049
Q219,604613.8326264216,4494888.458260615
Q219,604670.5321056701,4494932.530876986
Q300,598457.1240497632,4511514.681738179
Q300,598643.7854806624,4511881.982616515
Q300,598946.9129095755,4511802.46020626
Q300,599099.5424782797,4511679.5657315245
Q300,598873.2417867221,4511621.915069599
Q300,598631.1760612639,4511456.62530837
Q300,598570.6332523668,4511583.619603159
Q300,598655.1195173131,4511847.811747003
Q300,599956.9549329225,4510970.4619808365
Q300,599766.737521488,4511131.007154629
Q300,599499.1989949751,4511249.2999949725
Q300,599314.3089360754,4511419.829851999
Q300,599131.7720375373,4511581.381613615
Q300,599227.1566748376,4511834.787559259
Q300,599413.916102558,4511641.134552211
Q300,599639.1602182821,4511467.991392851
Q300,599916.911559028,4511366.62020564
Q300,600123.0974106195,4511206.232088801
Q300,599905.8232118876,4511166.771337052
Q300,600131.5093758578,4511066.690754498
Q300A,603661.7555281483,4510047.379796689
Q300A,603785.0453243854,4509786.733905817
Q300A,603699.8281498929,4509802.830562302
Q300A,603603.314568412,4510075.650047518
Q300A,603270.55598121,4510835.463833569
Q300A,603461.1442798745,4510649.600726911
Q300A,603546.1983112106,4510366.100972328
Q300A,603525.0692716123,4510287.003221183
Q300A,603418.3048506168,4510563.060531967
Q300A,603309.4531565434,4510792.817192266
Q300A,603208.0909704205,4510834.126518384
Q300A,602988.5069250868,4510854.8454231005
Q300A,602793.6720934984,4510909.706753494
Q300A,602792.5092678127,4511014.654899531
Q300A,602253.5155979613,4511117.503146511
Q300A,601991.6975287638,4511218.647122604
Q300A,602096.6492196887,4511281.466276498
Q300A,601827.1036593285,4511285.991544041
Q300A,602419.933359533,4511054.165328156
Q300A,602679.2686911061,4511058.150618163
Q300A,602294.1491070765,4511122.939499476
Q300A,602406.0223736383,4511165.464748402
Q309,600728.4646671561,4493692.744320252
Q309,605310.930143571,4496154.735359819
Q309,605111.5694329801,4496214.520524196
Q309,605047.9470143132,4496237.793117795
Q309,604199.8010160938,4496547.369245571
Q309,604104.6883855134,4496632.319498915
Q309,604418.316922988,4496610.801312041
Q309,604568.9907305253,4496384.331056344
Q309,604620.8695604594,4496331.675805264
Q309,604366.4685405121,4496459.831066504
Q309,604264.8800162069,4497153.34921313
Q309,604294.5036012105,4496832.269151597
Q309,604029.4610065357,4496904.192288534
Q309,604139.1739041206,4497202.248205478
Q309,604116.8646635739,4497604.019216596
Q309,604009.5805323987,4497364.491882529
Q309,603925.796093921,4497491.366139008
Q309,603924.9772983684,4497711.51252097
Q309,604130.8561978387,4497826.3932497585
Q327,607975.6201471848,4511781.525473648
Q327,607812.512322651,4511733.149248758
Q371,603625.2334229784,4496120.336465479
Q371,603544.4427483786,4496093.233367599
Q371,603668.3565943486,4495819.67940795
Q371,603594.8113124729,4495525.226508591
Q371,603443.9150106525,4495257.602173807
Q371,603218.9710344053,4495154.122779755
Q371,603058.1663365136,4494915.238192177
Q371,603215.8330595028,4494687.601432091
Q371,603132.7609460696,4494759.4028453855
Q371,603057.4650027142,4494806.155908768
Q371,603123.9320971532,4495080.980940345
Q371,603354.933907733,4495262.876897344
Q371,603548.058435555,4495491.371571606
Q371,603638.3950814768,4495783.049060121
Q371,603541.1444638579,4496061.687793697
Q371,603280.7502090347,4496058.1123619685
Q371,603080.8801105755,4495824.779275045
Q371,602933.9959108119,4495565.981114689
Q371,603083.3062327463,4495319.022607178
Q371,603083.007954495,4495229.871740173
Q371,602785.2724991115,4495156.5162403025
Q371,602990.1949541396,4495183.923718966
Q371,603021.7541047119,4494925.607465632
Q371,602832.5547169958,4494818.189399305
Q371,602526.560162846,4494790.633368623
Q371,602533.4748868479,4494497.396217101
Q371,602476.1617667582,4494644.337918556
Q371,602553.6412535346,4494914.492860405
Q371,602742.3113960912,4495151.0412809625
Q371,602942.016134034,4495363.101236501
Q371,602929.1306186082,4495652.782723948
Q371,603118.1902517431,4495894.957753247
Q371,603328.0732281712,4496113.834111953
Q371,603156.3209479616,4495295.661885101
Q371,603134.5995427144,4495531.089814232
Q371,603335.5067380485,4495735.72148712
Q371,603468.2860993373,4495992.557460209
Q371,603601.5840626761,4495813.724914647
Q371,603552.0283203926,4495534.617395867
Q371,603393.0637343889,4495302.672729955
Q371,603623.782474427,4495892.580606894
Q371,603591.944889963,4495850.647347589
Q371,603435.8510825431,4495950.735764429
Q371,603279.2766979137,4495673.944188656
Q371,603082.5505922686,4495438.576890073
Q371,602998.6618406267,4495383.812454362
Q371,602979.2136442573,4495681.7798858415
Q371,603182.5857643875,4495928.728861041
Q371,603424.2791660946,4496121.957877123
Q392,605837.9541921716,4500651.252030037
Q392,605966.0822677885,4500680.50810289
Q392,605880.1607027561,4500531.624465499
Q392,605717.0201521403,4500699.027265084
Q392,605688.2301767247,4500690.913445961
Q392,605801.2904104667,4500743.224736527
Q392,604776.345100379,4501105.995825323
Q392,604687.155529398,4501020.152992058
Q392,604793.9351148441,4501153.121168972
Q392,604840.1076238125,4501446.461261852
Q392,605022.747988175,4501450.610501033
Q392,605209.6953743923,4501262.435237142
Q392,605239.9251891063,4500993.625924892
Q392,605492.6452160329,4500845.044915395
Q392,605605.1993225515,4500733.206647335
Q392,605592.8227401648,4500854.9670435935
Q392,605589.0624175586,4500987.33268574
Q392,605418.1123142032,4501030.584966566
Q392,605277.671239258,4501123.633271359
Q392,605252.8763138033,4501021.146484516
Q392,605218.4369280628,4501324.250256835
Q392,605426.4157468387,4501203.495804455
Q392,605631.9558257671,4501040.515801121
Q392,605529.9325656117,4501070.033524708
Q392,605815.5585120782,4500962.907515304
Q392,605778.9720267333,4500862.490549963
Q392,605662.5380321051,4500705.012693284
Q392,605674.1198521453,4500619.079290897
Q392,605794.1514737366,4500486.143883524
Q392,605887.0109518575,4500391.792050095
Q392,605982.4483894184,4500503.566300542
Q392,605848.830521437,4500229.331948175
Q392,605978.1635818577,4500076.315624859
Q392,606129.1709518582,4500068.433364568
Q392,605988.9919142455,4500078.009575029
Q392,606078.8714533288,4500248.966014266
Q392,605985.3863861433,4500219.815609738
Q392,605926.0238435294,4500269.071872419
Q392,605896.3399118511,4500277.21729633
Q392,606018.8928450845,4500554.326489453
Q392,605911.1035840048,4500682.430912296
Q392,605871.0744396674,4500892.649545115
Q392,605948.7344908555,4500967.358156865
Q392,606032.6007982988,4500677.078423889
Q392,606080.0522450655,4500382.732819877
Q392,606151.3153804248,4500090.335804327
Q392,606259.2513178611,4499811.547179073
Q392,606165.8252971829,4499772.21205956
Q392,605973.6742560301,4500009.142887453
Q392,605754.1020303796,4500217.558997231
Q392,605509.8432336506,4500400.303933891
Q392,605590.4977626728,4500649.866927051
Q392,605591.8149081435,4500654.972430888
Q392,605421.7331935694,4500464.897216861
Q392,605353.6237233963,4500696.421874236
Q392,605206.58570294,4500893.482427203
Q392,604963.2819938282,4500929.753075945
Q392,604732.8254162004,4500964.724942565
Q392,604596.1676147013,4501072.283260184
Q392,604550.1774235811,4501218.536491025
Q392,604560.7209195204,4501294.477961627
Q392,604694.4568066015,4501532.520880728
Q392,604831.2648878493,4501381.793872055
Q392,605311.0928183494,4500973.041302266
Q392,605113.7049897576,4501443.331423071
Q392,605515.191063975,4500922.1790882535
Q392,605410.1454634618,4500921.423933577
Q392,605372.1730185184,4500921.478637079
Q452,606255.7415327688,4513539.031546159
Q452,606167.4721067717,4513690.725495272
Q452,606078.2333208169,4513744.28411035
Q452,606126.8595661679,4513883.954388286
Q452,605596.6791318195,4515040.8334681345
Q452,605956.6700716566,4514187.40820279
Q452,605922.3067513227,4514851.102478361
Q452,605991.4944006297,4514916.008685616
Q452,605964.719536412,4514718.967589399
Q452,606021.803919041,4514516.937793893
Q452,606079.5482792116,4514350.180473795
Q452,605889.9504597433,4514203.38659579
Q452,605919.016078214,4514497.220105255
Q452,605820.5437235152,4514760.679540388
Q452,605830.4310720571,4514876.953106601
Q452,605943.7317547969,4514423.133691313
Q452,605990.6300608405,4514120.212582261
Q454,606543.9047415643,4500542.254695003
Q454,606332.3621530005,4500283.820431043
Q454,606318.3463497711,4500224.041003641
Q454,606274.8603046193,4500201.721085079
Q454,606249.8025833284,4500299.535407481
Q454,606416.016534483,4500481.784665197
Q454,606271.9590597295,4500903.295920526
Q454,606562.5575632695,4500937.859824349
Q454,606709.6568590131,4500769.122405532
Q454,606735.5259374427,4500571.548893068
Q454,606686.2318417116,4500543.141276505
Q454,606525.0058978653,4500576.737826228
Q454,606538.0440804976,4500770.832291525
Q454,606637.8753291103,4500656.538123916
Q454,606593.8256730478,4500758.729218489
Q454,606549.2432775226,4500797.152663547
Q454,606473.3588784502,4500770.927930744
Q454,606435.9891963602,4500818.951092005
Q454,606439.4067449196,4500705.180455214
Q454,606342.735147365,4500767.432280255
Q454,606151.5740038228,4500851.43099321
Q454,606265.3627650392,4500741.352005846
Q454,606330.6830809851,4500725.496097636
Q454,606480.5942000861,4500654.178406331
Q454,606456.9981889803,4500548.551151997
Q454,606362.3217610613,4500495.209262587
Q454,606305.1699189636,4500519.606018923
Q454,606261.4304902792,4500490.430616776
Q454,606241.4940788811,4500414.566229218
Q454,606177.0089107708,4500571.586070712
Q454,606074.1015279186,4500748.946155792
Q454,606166.1800521655,4500552.792874338
Q454,606121.3217571654,4500567.919325057
Q454,606091.5616141958,4500463.586461595
Q454,606292.5918378471,4500350.930630538
Q454,606124.0510687925,4500312.06508703
Q454,606038.7860337252,4500596.294359665
Q454,605976.1490189038,4500889.45178859
Q458,603107.0495142121,4516000.685877398
Q458,602828.7581661555,4516117.864715074
Q458,602914.492793309,4516227.454925667
Q458,603154.0823333045,4516061.718616905
Q458,602958.1654027596,4516293.1540505355
Q458,602920.5850947658,4516403.376208185
Q458,603103.2363635255,4516380.715902855
Q458,602850.3043766536,4516415.669062663
Q458,602886.8909913505,4516399.161407542
Q458,603049.431691505,4516464.971714305
Q458,603024.8059116541,4516617.625529232
Q458,603259.9630714625,4516824.11997021
Q458,603428.7056441804,4516581.196178268
Q458,603562.0711994101,4516315.299214952
Q458,603514.5365810024,4516362.343272613
Q458,603410.8796126188,4516425.303580499
Q458,603214.1105100686,4516331.490623284
Q458,603208.4266421758,4516531.149461772
Q458,603355.3210632203,4516639.927602169
Q458,603272.9392797898,4516609.312619152
Q458,603077.8495713545,4516571.186025245
Q458,603013.9033223364,4516776.3470838545
Q458,602760.6104740255,4516727.602579196
Q458,602983.8140492956,4516904.489938793
Q466,606296.6552674298,4500193.847021466
Q466,606242.6740542665,4500066.001656431
Q466,606317.4510132856,4500009.653957748
Q466,606326.9331701649,4499922.543891098
Q466,606246.8226971404,4499875.31155187
Q466,606340.374438091,4499822.139355336
Q466,606202.4452533257,4499923.264364301
Q466,606147.814393194,4500208.238590492
Q466,606297.2286358859,4500054.882220478
Q466,606305.6001392085,4500103.063430184
Q471,588469.3011223697,4510806.579611683
Q471,588142.3942056241,4510886.005122622
Q478,599735.3066669635,4496033.9205650175
Q478,599689.6133832086,4496108.707034727
Q478,599694.6797783945,4496376.897676223
Q478,599701.2739273992,4496211.56517325
Q478,599558.4217636805,4496217.688022662
Q478,599582.5524348852,4496528.242657299
Q498,599705.0268708338,4494770.761704719
Q498,599500.5040012111,4494773.791505477
Q498,599570.6972027268,4494990.191538643
Q498,599689.9267524796,4494781.433000727
R005,574843.4746123039,4497135.388678903
R005,575099.4092172695,4497064.011029435
R005,575359.3113890724,4496895.194525912
R005,575628.8595617397,4496813.989796554
R005,575762.5751451479,4496634.294238224
R005,575598.3012490232,4496438.482924127
R005,575297.0551861717,4496360.003591369
R005,574995.8093099915,4496281.524291648
R005,574916.7563414595,4496525.4393777875
R005,574844.7198742335,4496786.741911298
R005,574583.6088343697,4496827.998365032
R005,574475.3663153609,4497119.174374966
R005,574621.1891983731,4497326.0143348565
R005,574686.0311886068,4497435.601816075
R005,574475.0524894218,4497469.710472271
R005,574507.1330216565,4497177.919565818
R005,574283.5975064965,4497334.088221186
R005,574180.0513771519,4497649.135383588
R005,574366.6062536946,4497737.798192278
R006,565510.6698776407,4484451.283044555
R006,563425.895914928,4483830.964323636
R006,563564.0727518348,4483642.662128299
R006,563811.7597446148,4483645.466964217
R006,563989.4855078381,4483532.499215179
R006,563843.9550166058,4483363.145148894
R006,564013.0618355948,4483404.213651188
R006,564261.1258438125,4483409.442373572
R006,564453.0935458596,4483418.667689766
R006,564705.7659255856,4483579.92909978
R006,564977.9498631271,4483705.63973836
R006,565250.1339584718,4483831.350430501
R006,565535.3415504077,4483854.76560862
R006,565789.7950287787,4483796.05138142
R006,565508.6959278946,4483784.005908399
R006,565214.9229168938,4483750.476821447
R006,564932.5725703607,4483656.122337144
R006,564664.0654156628,4483526.009534052
R006,564457.2023683181,4483308.996121224
R006,564176.129208747,4483259.604345397
R006,563909.3859530451,4483156.952345624
R006,563637.8769880172,4483143.2716980195
R006,563456.6422080254,4483377.767106611
R006,563259.368983568,4483595.726417161
R006,563141.0006825859,4483871.181964198
R006,563107.6344290829,4484150.382988504
R006,563270.9371967973,4484052.114379653
R006,565607.2013508005,4484080.32920765
R006,565473.7658567745,4483890.161019083
R006,565311.5523397379,4484128.792288829
R006,565485.0647481038,4484294.347307611
R016,574023.2942726389,4489901.825863681
R016,574232.524306219,4489744.600768389
R016,574454.5603368467,4489562.100034875
R016,574560.6500074465,4489361.3379417835
R016,574356.6992337345,4489370.970393345
R016,574122.3596645738,4489537.377800141
R016,573888.0200817678,4489703.785043171
R016,573828.9935325773,4489892.792768248
R016,575058.5784162125,4489172.2464903705
R016,574982.8366322599,4489202.409266483
R016,576528.0376987342,4490708.870771367
R016,576456.5791392138,4490502.922689516
R016,576346.5090112042,4490227.568438965
R016,576155.9074006365,4490142.062592915
R016,576052.2339864543,4489861.702282203
R016,575890.1262393043,4489793.442523419
R016,575772.7834069731,4489535.329718661
R016,575524.3217983785,4489599.379022429
R016,575334.6262923381,4489354.56167724
R016,575185.1952512339,4489083.268632935
R016,575029.0269789513,4489060.456661539
R016,575182.4171711748,4489268.260299512
R016,575184.6971628333,4489469.478870182
R016,575281.1733519358,4489692.341849548
R016,575065.0091400418,4489914.158543135
R016,575195.0809146476,4490053.000277456
R016,575235.9580537465,4490147.654049681
R016,575483.2819536065,4490161.812367705
R016,575709.0227041356,4490208.754142644
R016,575916.7515313145,4490365.750144864
R016,576132.3130517539,4490408.872026913
R016,576308.5624662862,4490663.560543686
R017,570174.6902557929,4494960.87334882
R017,570374.6578292835,4494921.165751138
R017,570421.7857875648,4494683.505506784
R017,570381.1625416302,4494382.280318232
R017,570390.0716684714,4494117.840642483
R017,570171.4841519834,4494220.157861642
R017,569921.7571165358,4494393.429695422
R017,569672.0300769144,4494566.701358457
R017,569648.3549175821,4494760.813027613
R017,569879.9781186788,4494947.147676517
R017,570269.236564396,4490481.729536692
R017,567873.1318966108,4490320.640051531
R017,568071.9087195644,4490590.744041134
R017,568243.6712062907,4490589.673580124
R017,568095.6478361543,4490320.593076536
R017,569869.2842263193,4494414.489957504
R017,570119.2930417454,4494243.264128306
R017,570369.3018549281,4494072.038128832
R017,570568.2762859054,4493922.191111384
R017,570767.0797039456,4493942.483258094
R017,570608.2664818859,4493703.364314457
R017,570407.7085804044,4493485.932237849
R017,570105.6057110182,4493462.341530191
R017,569812.8405346337,4493392.951077521
R017,569581.8378495993,4493229.647602731
R017,569550.1218213625,4492943.60369953
R017,569596.2320846784,4492644.110454968
R017,569544.8647102155,4492354.316706725
R017,569446.3387699794,4492069.096273046
R017,569527.6172427944,4491785.482211892
R017,569722.5993319682,4491557.252896967
R017,569995.2270047957,4491431.4054063475
R017,570244.8919732674,4491387.927871748
R017,570249.8059695986,4491084.945675868
R017,570254.7198055347,4490781.963545566
R017,570177.9172259805,4490508.8611793965
R017,569931.7550800527,4490517.859651554
R017,569660.6049860041,4490653.1362202065
R017,569588.8049165135,4490933.597548204
R017,569535.8375314692,4491230.380546742
R017,569341.677589287,4491453.597048563
R017,569080.1868182726,4491606.713510004
R017,568870.1643191396,4491820.308477068
R017,568671.0224188056,4491838.087628563
R017,568590.2235954282,4491940.487401678
R017,568546.4230536078,4492240.326466231
R017,568552.4614863339,4492504.96235858
R017,568787.8302114276,4492352.42035197
R017,569086.8106184829,4492317.105126854
R017,569247.9053497121,4492526.532466655
R017,569122.6072441783,4492798.159661395
R017,569021.119012608,4493080.633119637
R017,568801.1078947765,4493064.85747475
R017,568553.140766552,4493106.933276588
R017,568783.3410734523,4493300.697967439
R017,568997.3347221657,4493285.725179448
R017,568869.8155208416,4493489.470251189
R017,568985.9545671344,4493728.18347973
R017,569027.8630986975,4493945.973199022
R017,569237.0044113055,4494062.622810776
R017,569426.2013818175,4494299.32298381
R017,569388.4592168671,4494513.313198276
R017,569619.759618173,4494586.4183643125
R027,565537.3609018864,4485591.138718834
R027,565528.326758711,4485334.280313319
R027,565626.6227660669,4485046.193403458
R027,565611.6816905908,4484815.740420028
R027,565701.1295896498,4484574.787908478
R027,565540.5545379146,4484479.128408165
R027,565356.3365655504,4484605.484383254
R027,565207.4103514513,4484824.969502247
R027,565073.8033331353,4485040.293856921
R027,565063.186836805,4485307.412311982
R027,565178.9443277536,4485504.536584718
R027,565282.2659717567,4485653.278480406
R027,565036.583239577,4485404.864085977
R027,565131.2516664815,4485342.647913833
R031,568921.9847263108,4486039.066748294
R031,569038.0588245058,4485853.107617234
R031,569277.7468127104,4485858.050173909
R031,569423.2483306997,4486028.088578925
R031,569413.6705066875,4485898.474838403
R031,569572.471202331,4485802.695060912
R031,569290.1926557114,4485840.308061457
R031,569025.7883970826,4485690.64009841
R031,568820.8947559556,4485463.052323876
R031,568698.6773122288,4485251.064589982
R031,568495.1289747779,4485067.85069743
R031,568320.5972375344,4485004.177553611
R031,568329.9541500702,4485308.215199108
R031,568287.4613426666,4485598.358932588
R031,568271.2685068029,4485833.1185675515
R031,568525.6153324437,4486003.662355626
R031,568715.2934379592,4485882.617433578
R031,568842.3893838756,4485811.066194599
R031,568731.2651203469,4485933.39131258
R031,568708.4303310342,4486105.111474879
R031,568471.786727004,4486516.350116224
R031,568636.1888510277,4486300.601665515
R031,568609.0049976883,4486086.154364002
R031,568341.812937325,4485937.1112099765
R031,568129.6519367716,4485880.33009591
R031,567977.5834137066,4486032.10326269
R031,567900.7461013574,4486138.790923988
R031,567793.8179058323,4486309.688795398
R031,567920.2976313821,4486542.872343952
R031,568099.886951789,4486791.996688212
R031,568257.9447573116,4486577.354770476
R046,578015.1094590775,4492465.111598951
R046,577909.1267239643,4492326.415404586
R046,579091.7957145191,4493463.340652871
R046,578892.5185550983,4493239.431350058
R046,578702.5016213752,4493006.017399087
R046,578614.8245604638,4492762.13141417
R046,578449.8356576696,4492642.91513789
R046,578251.0232492402,4492416.946336103
R046,578119.5486297305,4492267.244614113
R046,577943.2774388217,4492044.738774115
R046,577801.991959544,4491956.290452368
R046,577600.1888620408,4491732.989164198
R046,577407.6636567771,4491502.563753127
R046,577346.5835564215,4491266.338730121
R046,577147.7450994035,4491168.457364945
R046,576923.0697671189,4491090.67708082
R046,576880.6757084699,4491299.217644307
R046,577053.5862771793,4491545.570197466
R046,577251.2480246058,4491768.153795882
R046,577490.4027417034,4491950.890943189
R046,577729.5575696724,4492133.628238735
R046,577963.9162799059,4492321.295022206
R046,578153.1306112334,4492555.359321606
R046,578342.3449713894,4492789.423804776
R046,578531.5593597823,4493023.488472021
R046,578705.3814510851,4493268.921007104
R046,578873.4358769511,4493518.613317833
R046,579054.415289868,4493758.108738762
R046,579258.1429852239,4493979.657280018
R046,579481.7303286596,4494084.539344667
R046,579357.4228255573,4493863.213061388
R046,579168.7259159253,4493628.730166149
R047,573704.2869508779,4489977.934376774
R047,573706.2516086919,4490329.808027535
R047,573783.7608862488,4490069.952867166
R047,573759.7873289017,4489950.447178798
R047,573649.5570776163,4490187.327832754
R047,573584.8978772057,4490411.591372627
R047,573643.1191037855,4490620.00640123
R047,573533.756975624,4490619.070679909
R047,573645.7812033156,4492033.818001789
R047,573782.8132922823,4491993.073095824
R047,573811.4370957796,4492127.111560341
R047,573746.5827057511,4492171.359000156
R047,573576.7526444737,4491389.790132844
R047,573566.2600829419,4491086.004096963
R047,573545.4288335347,4490818.040379861
R047,573476.7131961749,4491012.036937399
R047,573471.0916157153,4491315.821538472
R047,573522.687490331,4491610.667424909
R047,573618.4676840196,4491865.49027212
R047,573631.6389261301,4491688.034187352
R047,573644.1690304033,4491959.870557168
R047,573790.8824422257,4492651.540635299
R047,572880.6446693711,4493510.528905209
R047,572574.4281119702,4493470.9995896565
R047,572301.396415102,4493589.118593911
R047,572425.8002566166,4493766.410792015
R047,572709.1511753855,4493615.62555317
R047,573697.8962588815,4492651.447414753
R047,573869.9106980392,4492414.3719664905
R047,573700.9677289928,4492415.931007895
R047,573607.9237381092,4492675.110657416
R047,573715.9172035628,4492673.997534585
R047,573679.7285021347,4492714.756055432
R047,573674.2461752617,4492898.448508794
R047,573507.1038012728,4492863.452631201
R047,573825.5083496786,4492219.450769926
R047,573773.9858865483,4492266.8163076425
R047,573877.2858270162,4492347.730130891
R059,579100.4846867423,4495322.639417585
R059,579271.4696775335,4495451.933927594
R059,579348.2076626064,4495494.481610672
R059,579466.1399715771,4495613.856563541
R059,579742.0638078479,4495767.94304467
R059,579634.2391529891,4495567.248163825
